Frames,CPU_freq,CPU_cores_percent,memory,cache_miss,instructions,cycles,temperature,swap,core_demand,RAM_demand,cpi,time
400,1400,1,80,17231512,1810476122,1434877038,52,38668,1.4,90,0.792541266,43.47765402
400,1400,1,85,17049226,1807926345,1404576630,51,13324,1.4,90,0.776899255,42.77975458
400,1400,1,90,17358229,1808549776,1399920990,52,0,1.4,90,0.774057208,41.89043657
400,1400,1.2,70,18118910,1807967503,1437616969,52,46312,1.4,90,0.795156421,44.11327631
400,1400,1.2,75,17199770,1811790356,1456308965,52,34472,1.4,90,0.803795517,41.65958151
400,1400,1.2,80,16754895,1805866875,1426380421,53,34572,1.4,90,0.78985912,38.59117003
400,1400,1.2,85,17443987,1806107386,1420438390,51,20748,1.4,90,0.786463973,37.88599042
400,1400,1.2,90,16718292,1805942545,1401759563,52,0,1.4,90,0.776192779,36.46402125
400,1400,1.4,70,17261665,1809685603,1419740904,52,47328,1.4,90,0.784523512,39.49227406
400,1400,1.4,75,16739521,1804134533,1404497839,54,36000,1.4,90,0.778488418,37.95838997
400,1400,1.4,80,15871085,1805551489,1414078707,53,37644,1.4,90,0.783183817,34.63557058
400,1400,1.4,85,16481171,1802160995,1403095299,54,23308,1.4,90,0.778562683,34.25934543
400,1400,1.4,90,16007054,1804218739,1403879335,53,0,1.4,90,0.778109275,32.76667518
400,1400,1.6,70,16875050,1805815439,1446438615,53,46080,1.4,90,0.800989173,37.2133802
400,1400,1.6,75,16664302,1804877665,1394999456,54,36364,1.4,90,0.772905268,35.66304082
400,1400,1.6,80,16472141,1802213912,1406838691,53,33548,1.4,90,0.78061693,33.1717361
400,1400,1.6,85,16405752,1803626472,1411014281,55,37132,1.4,90,0.782320676,31.31358319
400,1400,1.6,90,15780428,1802068397,1414018614,53,12,1.4,90,0.784664232,30.20946175
400,1700,0.2,70,28035555,1857105577,1611533688,49,45264,1.4,90,0.867766328,155.5698871
400,1700,0.2,75,28078383,1856827499,1627321424,49,25216,1.4,90,0.876398817,153.2369497
400,1700,0.2,80,28430187,1854698037,1643404905,48,18272,1.4,90,0.886076802,152.64334
400,1700,0.2,85,27609610,1854449487,1595789900,48,14436,1.4,90,0.860519476,150.4074705
400,1700,0.2,90,28261954,1853676841,1634107497,48,0,1.4,90,0.881549287,149.0119057
400,1700,0.4,70,21048510,1825687150,1518935018,48,44492,1.4,90,0.831979903,83.80028034
400,1700,0.4,75,22013962,1829055736,1534964296,48,27772,1.4,90,0.83921133,82.32177705
400,1700,0.4,80,21518546,1823708377,1512151333,49,22028,1.4,90,0.829162903,80.75024661
400,1700,0.4,85,20694341,1825168830,1503173959,49,12812,1.4,90,0.823580775,78.1388127
400,1700,0.4,90,21115745,1821207332,1480150907,49,0,1.4,90,0.812730589,77.07865216
400,1700,0.6,70,19870157,1817281434,1485515594,49,36864,1.4,90,0.817438381,60.89059145
400,1700,0.6,75,19160229,1815807645,1497197016,49,36108,1.4,90,0.824535033,58.64151617
400,1700,0.6,80,18907801,1813639925,1461566167,50,18176,1.4,90,0.8058745,57.5003154
400,1700,0.6,85,18753526,1813118417,1467296775,50,15460,1.4,90,0.80926693,56.23824064
400,1700,0.6,90,18606176,1811879248,1456541919,50,0,1.4,90,0.803884652,53.790984
400,1700,0.8,70,17715794,1809171559,1455960607,50,44500,1.4,90,0.804766469,48.62508208
400,1700,0.8,75,17913395,1811200092,1455245948,51,34472,1.4,90,0.803470558,47.53242959
400,1700,0.8,80,17297147,1807974537,1425131567,51,20224,1.4,90,0.788247587,45.8939511
400,1700,0.8,85,17299307,1807798558,1458049319,51,12288,1.4,90,0.806533069,43.3546475
400,1700,0.8,90,17023905,1808913228,1446780001,51,0,1.4,90,0.799806192,42.46237239
400,1700,1,70,17945258,1807135947,1439940676,52,44488,1.4,90,0.796808164,41.59798353
400,1700,1,75,16789280,1805154445,1444407642,52,36108,1.4,90,0.800157375,39.38718302
400,1700,1,80,17553196,1806341613,1443958437,52,20584,1.4,90,0.799382811,38.73849671
400,1700,1,85,16880212,1805146935,1455635171,53,31756,1.4,90,0.806380435,36.31471814
400,1700,1,90,17201215,1803543744,1449159804,52,12,1.4,90,0.803506879,35.66101653
400,1700,1.2,70,17237612,1804347353,1451317104,51,43776,1.4,90,0.80434463,38.71315846
400,1700,1.2,75,16887444,1807839103,1468977921,54,36620,1.4,90,0.812560099,35.55161378
400,1700,1.2,80,16953605,1804557170,1442653631,52,29452,1.4,90,0.799450222,34.84368995
400,1700,1.2,85,16150246,1803286392,1416496732,54,32524,1.4,90,0.785508468,31.97271264
400,1700,1.2,90,16259651,1802111390,1429280517,54,0,1.4,90,0.793114413,31.36384283
400,1700,1.4,70,16811642,1806944619,1451640264,54,45528,1.4,90,0.803367324,34.71812358
400,1700,1.4,75,16425189,1803535982,1421885377,52,24168,1.4,90,0.788387585,33.66622022
400,1700,1.4,80,15642776,1803144569,1432444339,54,37132,1.4,90,0.794414582,30.40028706
400,1700,1.4,85,15756842,1801799884,1402485918,54,13836,1.4,90,0.778380513,29.56917922
400,1700,1.4,90,16158520,1802773781,1436600010,54,0,1.4,90,0.796883128,28.25377703
400,1700,1.6,70,16421966,1802636746,1415439466,53,44224,1.4,90,0.785205044,33.90296807
400,1700,1.6,75,15785859,1805115120,1438949847,52,36364,1.4,90,0.79715129,30.42821335
400,1700,1.6,80,16283648,1802031679,1409926131,53,25612,1.4,90,0.782409181,30.4075379
400,1700,1.6,85,15282698,1802677484,1397248742,56,15716,1.4,90,0.775096352,28.280825
400,1700,1.6,90,15541019,1807794075,1413223263,54,0,1.4,90,0.781739072,26.36410847
400,2000,0.2,70,27275715,1846701089,1625606088,49,54772,1.4,90,0.880275697,133.5065483
400,2000,0.2,75,26967359,1852898185,1646379560,49,37040,1.4,90,0.888542918,131.6531321
400,2000,0.2,80,25719726,1845769875,1596642479,49,21616,1.4,90,0.865027922,129.8481913
400,2000,0.2,85,26335870,1843658198,1658625909,49,16640,1.4,90,0.899638507,128.3502907
400,2000,0.2,90,25591199,1843400596,1644108568,49,0,1.4,90,0.891888921,127.0771467
400,2000,0.4,70,20285376,1822211020,1527046042,49,43216,1.4,90,0.838018224,73.47201654
400,2000,0.4,75,19974258,1821326699,1517917131,50,36780,1.4,90,0.833412881,71.72720412
400,2000,0.4,80,20129887,1818545426,1510410357,50,24448,1.4,90,0.830559597,69.84058203
400,2000,0.4,85,19527247,1818449183,1531486008,50,16384,1.4,90,0.842193459,67.49846475
400,2000,0.4,90,20094183,1816589708,1508234680,51,0,1.4,90,0.830256097,67.06720216
400,2000,0.6,70,19063451,1812972257,1512475215,51,44476,1.4,90,0.834251715,54.62115899
400,2000,0.6,75,18913101,1815576586,1512887450,50,35852,1.4,90,0.833282089,51.37779761
400,2000,0.6,80,17700249,1814333908,1448707160,52,19300,1.4,90,0.798478799,50.34081578
400,2000,0.6,85,17936868,1810564240,1479932880,52,14440,1.4,90,0.817387667,48.73017457
400,2000,0.6,90,17677677,1810380902,1457809957,52,0,1.4,90,0.805250406,47.16420103
400,2000,0.8,70,17511837,1809257746,1511006187,52,45056,1.4,90,0.835152532,44.09350455
400,2000,0.8,75,17056899,1810104142,1453568515,53,39872,1.4,90,0.803030324,41.74720298
400,2000,0.8,80,17180672,1807367249,1487178585,54,36876,1.4,90,0.8228425,38.96435696
400,2000,0.8,85,16909916,1807967888,1449621880,53,37644,1.4,90,0.801796254,37.95045423
400,2000,0.8,90,17531895,1805438605,1474637848,54,0,1.4,90,0.816775405,37.22321588
400,2000,1,70,16811346,1807187147,1441865984,53,39848,1.4,90,0.797850951,39.32050357
400,2000,1,75,16576577,1805535514,1425299271,53,37040,1.4,90,0.789405282,36.34373721
400,2000,1,80,16508146,1804041129,1429027572,54,34048,1.4,90,0.792125827,34.75905258
400,2000,1,85,16325877,1802728569,1442703420,54,35084,1.4,90,0.800288765,32.19963046
400,2000,1,90,17015824,1801789059,1473650856,55,12,1.4,90,0.817882009,31.49346623
400,2000,1.2,70,16027308,1804701848,1423411907,53,39424,1.4,90,0.788724137,34.46750828
400,2000,1.2,75,16644163,1804055925,1446625837,54,27516,1.4,90,0.801874164,32.68520321
400,2000,1.2,80,15490859,1800192021,1431596959,55,34048,1.4,90,0.795246808,31.03768065
400,2000,1.2,85,16136001,1802703810,1445592120,56,25868,1.4,90,0.801902183,30.1778993
400,2000,1.2,90,15506767,1800165469,1425128978,55,0,1.4,90,0.791665545,28.10661041
400,2000,1.4,70,16225732,1804625947,1438662828,54,44224,1.4,90,0.797208325,32.67850412
400,2000,1.4,75,15263991,1800738201,1425233647,56,38584,1.4,90,0.791471879,29.95210178
400,2000,1.4,80,15416576,1800732007,1419994916,57,38156,1.4,90,0.788565378,26.89618601
400,2000,1.4,85,15610226,1802210108,1449457398,57,37132,1.4,90,0.804266601,26.75311755
400,2000,1.4,90,16432622,1798640920,1471784717,57,0,1.4,90,0.818276011,25.0268082
400,2000,1.6,70,16223290,1802016081,1430264650,57,48608,1.4,90,0.79370249,30.54992095
400,2000,1.6,75,15780209,1800191181,1470498006,55,37552,1.4,90,0.816856577,27.50708526
400,2000,1.6,80,16061184,1798963893,1430416139,57,38924,1.4,90,0.795133323,25.35306956
400,2000,1.6,85,15476442,1799139288,1436076389,58,17780,1.4,90,0.798201895,25.08480879
400,2000,1.6,90,15432341,1802346845,1450184484,56,12,1.4,90,0.804608995,23.31604506
400,2300,0.2,70,24939868,1844978772,1759819987,51,49124,1.4,90,0.953842946,117.9647557
400,2300,0.2,75,24750436,1839041398,1637906082,50,31116,1.4,90,0.890630349,116.4024505
400,2300,0.2,80,24703035,1842246043,1648686805,49,25984,1.4,90,0.894933015,114.9395443
400,2300,0.2,85,23831353,1839879207,1643865489,49,19212,1.4,90,0.893463812,113.2750772
400,2300,0.2,90,23879003,1838051138,1625227190,49,12,1.4,90,0.884212173,111.810378
400,2300,0.4,70,19678435,1817760904,1539632130,51,52736,1.4,90,0.846993753,66.26301126
400,2300,0.4,75,19238470,1816399216,1538965105,50,38144,1.4,90,0.847261489,64.23784693
400,2300,0.4,80,19496804,1814620780,1552779109,51,37900,1.4,90,0.855704468,60.92344406
400,2300,0.4,85,18566297,1815208017,1536975426,52,22528,1.4,90,0.846721374,60.13627167
400,2300,0.4,90,18030126,1814786622,1484632033,51,12,1.4,90,0.818075257,59.51691995
400,2300,0.6,70,17805952,1810943255,1498525046,52,44492,1.4,90,0.827483159,49.56341522
400,2300,0.6,75,17309643,1809491151,1477061068,52,36364,1.4,90,0.816285323,46.36896795
400,2300,0.6,80,17750195,1811394981,1552337992,52,28048,1.4,90,0.856984815,45.30507675
400,2300,0.6,85,17415567,1807907810,1490821856,53,23052,1.4,90,0.824611658,43.29462043
400,2300,0.6,90,17385572,1807031259,1494759505,54,12,1.4,90,0.827190729,41.89989359
400,2300,0.8,70,16956986,1804091558,1502907216,53,51712,1.4,90,0.833054847,39.91111984
400,2300,0.8,75,16451658,1807185126,1459742920,53,38584,1.4,90,0.807743988,37.9038653
400,2300,0.8,80,15956870,1805332263,1454329258,55,38668,1.4,90,0.805574291,35.9314738
400,2300,0.8,85,15875891,1804532709,1471129727,55,37900,1.4,90,0.815241375,34.20374122
400,2300,0.8,90,16045307,1803301958,1457496944,56,12,1.4,90,0.808237876,33.33562439
400,2300,1,70,16332946,1805817486,1482191879,55,43208,1.4,90,0.820787201,35.32692276
400,2300,1,75,16551773,1804490980,1483454713,56,36764,1.4,90,0.822090401,34.86855356
400,2300,1,80,16576543,1808376698,1647505115,56,25468,1.4,90,0.911040889,32.42997836
400,2300,1,85,15743286,1803017648,1467281155,55,37132,1.4,90,0.813791899,29.70938703
400,2300,1,90,15641385,1804342126,1523201590,56,0,1.4,90,0.844186681,28.65053759
400,2300,1.2,70,15867370,1804635474,1455308874,54,45024,1.4,90,0.806428165,31.48751005
400,2300,1.2,75,15704774,1802366692,1444379103,54,38324,1.4,90,0.801379159,29.71692169
400,2300,1.2,80,16238623,1810096207,1623092388,55,37132,1.4,90,0.896688464,26.99654613
400,2300,1.2,85,15374084,1800270416,1459204760,56,36108,1.4,90,0.810547542,26.11491974
400,2300,1.2,90,15629145,1799709412,1473052250,58,0,1.4,90,0.818494497,25.03700841
400,2300,1.4,70,15279145,1800277623,1446120991,57,50124,1.4,90,0.803276657,28.97821117
400,2300,1.4,75,14847886,1799327342,1453386058,57,37816,1.4,90,0.80773855,27.01714639
400,2300,1.4,80,15446966,1804245878,1465610558,58,38412,1.4,90,0.812311989,24.80510849
400,2300,1.4,85,15063985,1800514303,1459692579,58,19840,1.4,90,0.810708683,24.65560619
400,2300,1.4,90,14738853,1798376991,1428381031,58,12,1.4,90,0.79426118,22.69639739
400,2300,1.6,70,15663131,1801754629,1469765248,56,46544,1.4,90,0.815741069,28.11877812
400,2300,1.6,75,15226280,1800672420,1466894872,60,25972,1.4,90,0.814637274,26.6458345
400,2300,1.6,80,15150188,1798921542,1421368619,58,21616,1.4,90,0.790122629,24.62823365
400,2300,1.6,85,14515598,1799177666,1439235194,58,27916,1.4,90,0.799940562,22.65002719
400,2300,1.6,90,15340403,1798326639,1549669628,58,12,1.4,90,0.861728673,21.32053537
400,2600,0.2,70,23825395,1834487041,1691029571,50,42952,1.4,90,0.921799682,106.0961508
400,2600,0.2,75,23283012,1834315463,1632180543,50,36608,1.4,90,0.889803622,105.4660161
400,2600,0.2,80,23204899,1832915534,1671657369,50,25200,1.4,90,0.912020951,103.2190708
400,2600,0.2,85,22974517,1832706218,1640786820,50,17420,1.4,90,0.895280871,101.4689757
400,2600,0.2,90,22945358,1833013515,1625829578,50,12,1.4,90,0.886970862,100.8165322
400,2600,0.4,70,19106313,1815817691,1531113207,51,51160,1.4,90,0.843208663,60.88512596
400,2600,0.4,75,18708906,1812831013,1550369536,52,38324,1.4,90,0.855220109,57.69107949
400,2600,0.4,80,18893032,1813653463,1546814765,51,21616,1.4,90,0.85287228,56.86185725
400,2600,0.4,85,18331480,1814278397,1531862837,52,12288,1.4,90,0.844337253,54.5872685
400,2600,0.4,90,18109356,1812866951,1502361181,52,12,1.4,90,0.828721148,53.66319748
400,2600,0.6,70,17918820,1808799487,1567968108,54,43984,1.4,90,0.866855679,44.10585164
400,2600,0.6,75,17506967,1810135965,1568928908,55,38072,1.4,90,0.866746442,42.62336128
400,2600,0.6,80,17064376,1807408662,1532203012,55,38912,1.4,90,0.847734685,39.59243544
400,2600,0.6,85,16845388,1805803480,1536506435,55,29196,1.4,90,0.850871345,39.02971063
400,2600,0.6,90,16314256,1804524183,1467528853,55,0,1.4,90,0.813249757,38.08411577
400,2600,0.8,70,15974002,1804267189,1482290485,55,45008,1.4,90,0.821547105,37.31564413
400,2600,0.8,75,16773054,1804744653,1558498989,54,38584,1.4,90,0.863556507,34.54942921
400,2600,0.8,80,15423076,1802861620,1456740223,57,38412,1.4,90,0.80801555,31.87243145
400,2600,0.8,85,15284539,1801613494,1493662522,56,16252,1.4,90,0.829069346,31.85190327
400,2600,0.8,90,16031273,1802878205,1514970552,56,0,1.4,90,0.840306654,30.43242385
400,2600,1,70,15385605,1801916242,1487667068,57,54784,1.4,90,0.825602785,32.9857797
400,2600,1,75,15623435,1802011910,1486105647,59,38068,1.4,90,0.824692467,30.4501667
400,2600,1,80,15268789,1803114330,1487730388,56,38156,1.4,90,0.825089326,27.57340835
400,2600,1,85,15627047,1802028479,1515987768,57,37900,1.4,90,0.841267375,27.54374395
400,2600,1,90,14653122,1799655009,1448313581,57,12,1.4,90,0.8047729,25.694344
400,2600,1.2,70,15861638,1802877151,1557561835,56,43716,1.4,90,0.863931208,29.94848113
400,2600,1.2,75,15625129,1801858517,1462847210,61,38144,1.4,90,0.811854647,27.42334555
400,2600,1.2,80,15160482,1801810551,1448324810,58,38912,1.4,90,0.803816366,24.90122834
400,2600,1.2,85,14972482,1799068465,1489607369,60,26124,1.4,90,0.827988149,24.8274319
400,2600,1.2,90,14797318,1799124522,1461202907,61,12,1.4,90,0.812174415,23.24957187
400,2600,1.4,70,14544602,1802625534,1434524819,61,45280,1.4,90,0.795797459,27.46583997
400,2600,1.4,75,15298144,1800627479,1482940135,58,38840,1.4,90,0.823568535,25.01349044
400,2600,1.4,80,14435434,1800870760,1466397448,59,37900,1.4,90,0.814271341,22.49965205
400,2600,1.4,85,14532557,1800297653,1475136669,59,14336,1.4,90,0.819384876,22.40968849
400,2600,1.4,90,15005380,1798416574,1467420906,62,0,1.4,90,0.815951614,21.07189994
400,2600,1.6,70,15620712,1798560606,1522657439,61,39336,1.4,90,0.846597793,26.32975564
400,2600,1.6,75,15078014,1798867634,1468350269,61,25600,1.4,90,0.816263655,23.98553631
400,2600,1.6,80,15119758,1800427462,1459685649,60,38668,1.4,90,0.810743937,21.23426893
400,2600,1.6,85,14511311,1796615691,1434538257,64,37644,1.4,90,0.798466953,20.92941405
400,2600,1.6,90,15188195,1796790620,1466570308,58,12,1.4,90,0.816216587,19.53407184
440,900,0.2,70,71223137,2062677403,2227295541,46,45824,1.4,90,1.07980799,587.9682574
440,900,0.2,75,43861996,1927861894,1796862040,46,51948,1.4,90,0.93204915,310.4913744
440,900,0.2,80,42784701,1924129835,1791274688,46,34316,1.4,90,0.930953128,304.7370893
440,900,0.2,85,41575349,1926622469,1786323650,46,13396,1.4,90,0.927178873,299.8682246
440,900,0.2,90,41982233,1921146279,1797627789,46,524,1.4,90,0.935705838,294.3311163
440,900,0.4,70,28605844,1863659045,1563850446,47,42700,1.4,90,0.839129051,161.1149859
440,900,0.4,75,28592223,1859256243,1589256159,47,28284,1.4,90,0.854780596,159.3702371
440,900,0.4,80,28985612,1862051897,1564712084,48,22528,1.4,90,0.840316044,157.7675361
440,900,0.4,85,28401810,1859589237,1597260743,48,10556,1.4,90,0.858932022,154.8789122
440,900,0.4,90,28145333,1861370483,1588074127,48,1804,1.4,90,0.853174659,153.3580584
440,900,0.6,70,24539427,1843602769,1500661071,48,44300,1.4,90,0.813982869,113.8371662
440,900,0.6,75,23717495,1841299473,1496773233,48,29840,1.4,90,0.812889622,113.7529731
440,900,0.6,80,23650981,1841373905,1504154559,48,36108,1.4,90,0.816865361,109.5460064
440,900,0.6,85,23840156,1839292037,1506309667,48,9536,1.4,90,0.818961664,107.9501049
440,900,0.6,90,24168177,1839155504,1511169688,49,780,1.4,90,0.82166499,106.1640047
440,900,0.8,70,22110374,1832646694,1460345421,49,35852,1.4,90,0.796850493,89.7168953
440,900,0.8,75,21948339,1830334063,1469696595,48,38412,1.4,90,0.802966313,87.37199759
440,900,0.8,80,21773344,1830362948,1482586807,49,20480,1.4,90,0.809996077,86.10961483
440,900,0.8,85,21626898,1828166296,1473583954,49,12616,1.4,90,0.80604481,84.54734123
440,900,0.8,90,21563912,1832679234,1473142720,49,524,1.4,90,0.803819181,82.26920699
440,900,1,70,20508541,1827244851,1468208716,49,41148,1.4,90,0.803509565,75.14738093
440,900,1,75,20731898,1824123120,1470830181,49,38412,1.4,90,0.806321769,73.94227791
440,900,1,80,20726341,1824318845,1457230059,49,35596,1.4,90,0.798780357,73.42034375
440,900,1,85,19972201,1823618066,1450534825,49,12864,1.4,90,0.795415911,70.47222432
440,900,1,90,19704330,1819787850,1452863786,50,780,1.4,90,0.798369868,68.46131251
440,900,1.2,70,20204218,1819506250,1457047381,51,40960,1.4,90,0.800792732,66.3893972
440,900,1.2,75,19439907,1819196017,1454628499,50,39948,1.4,90,0.79959965,64.6658001
440,900,1.2,80,19443483,1820632099,1426831132,49,19560,1.4,90,0.783700965,63.82206545
440,900,1.2,85,19237916,1816829364,1421712129,51,15884,1.4,90,0.782523751,60.34266404
440,900,1.2,90,19493064,1816278352,1428972363,50,1036,1.4,90,0.786758462,59.31283546
440,900,1.4,70,19550733,1817085947,1433095309,51,44508,1.4,90,0.788677779,60.61122115
440,900,1.4,75,18697811,1817882449,1426541047,51,37900,1.4,90,0.784726784,58.52439221
440,900,1.4,80,19113142,1819145252,1432577809,51,20492,1.4,90,0.787500507,56.68015267
440,900,1.4,85,18457983,1816569607,1421307508,50,15116,1.4,90,0.782412908,53.97304962
440,900,1.4,90,18604919,1817438280,1421011181,51,1292,1.4,90,0.781875895,52.90477922
440,900,1.6,70,18863096,1816634933,1439810484,51,43476,1.4,90,0.792570074,56.93555298
440,900,1.6,75,18539040,1815237982,1406178693,51,38412,1.4,90,0.774652529,54.99461059
440,900,1.6,80,18572059,1817040055,1416036139,51,38412,1.4,90,0.779309259,55.86975276
440,900,1.6,85,17701894,1814340421,1404401693,51,12624,1.4,90,0.774056333,50.78849603
440,900,1.6,90,17598621,1812262692,1400662888,51,2572,1.4,90,0.772880717,48.37583246
440,1200,0.2,70,35479811,1891920194,1711850365,48,46816,1.4,90,0.904821657,228.8823285
440,1200,0.2,75,35521897,1893295592,1702110048,48,27784,1.4,90,0.899019707,228.2622986
440,1200,0.2,80,35621883,1891141429,1692677384,48,22388,1.4,90,0.895055948,226.4503492
440,1200,0.2,85,35602504,1887947659,1687955319,48,12872,1.4,90,0.894068917,224.6748794
440,1200,0.2,90,34931196,1890066071,1698449375,48,2048,1.4,90,0.898619049,223.140174
440,1200,0.4,70,24818012,1844232468,1528019957,48,41936,1.4,90,0.828539777,122.5818021
440,1200,0.4,75,25148899,1845229404,1542782116,49,28060,1.4,90,0.836092311,121.3502547
440,1200,0.4,80,24714931,1842114007,1548285242,49,21004,1.4,90,0.840493713,120.3509797
440,1200,0.4,85,25665911,1843498790,1552987296,49,15280,1.4,90,0.842412973,118.8578148
440,1200,0.4,90,25506650,1841386203,1544922164,49,780,1.4,90,0.838999533,115.8468526
440,1200,0.6,70,22046949,1828988913,1483388787,49,45580,1.4,90,0.811043072,86.32992246
440,1200,0.6,75,21479029,1829069291,1470615027,49,37288,1.4,90,0.804023683,86.50725611
440,1200,0.6,80,21635467,1827358922,1492197766,49,22124,1.4,90,0.816587124,84.51113217
440,1200,0.6,85,21315609,1825963078,1454324540,49,15628,1.4,90,0.796469851,82.70540129
440,1200,0.6,90,20731980,1826612519,1462460457,50,268,1.4,90,0.800640772,80.71437967
440,1200,0.8,70,19581866,1822140610,1454404810,50,41392,1.4,90,0.79818473,69.69823262
440,1200,0.8,75,19936492,1822626434,1462000043,50,41404,1.4,90,0.802139163,68.31576136
440,1200,0.8,80,19524887,1820059072,1436440397,50,32768,1.4,90,0.789227349,65.87961915
440,1200,0.8,85,18965381,1818916073,1428484124,50,27660,1.4,90,0.785349113,64.94550686
440,1200,0.8,90,19723142,1818042520,1450018079,50,268,1.4,90,0.797571049,63.79514222
440,1200,1,70,18749438,1815474206,1430010410,52,41672,1.4,90,0.787678726,58.17271662
440,1200,1,75,19222526,1814506469,1439316362,51,35596,1.4,90,0.793227462,57.39101039
440,1200,1,80,19155111,1816118136,1460763766,51,32668,1.4,90,0.80433301,56.84022154
440,1200,1,85,18071467,1813988689,1414192793,51,22284,1.4,90,0.779603975,54.98193882
440,1200,1,90,18039724,1813520274,1429097651,52,268,1.4,90,0.788024083,52.88483864
440,1200,1.2,70,18660128,1814084563,1432500305,51,41388,1.4,90,0.789654647,52.38041516
440,1200,1.2,75,18180489,1811335248,1425032178,51,37644,1.4,90,0.78673022,50.7233989
440,1200,1.2,80,17893920,1813252570,1467300800,52,39948,1.4,90,0.809209276,48.15677281
440,1200,1.2,85,17326795,1815167241,1401979731,52,12360,1.4,90,0.772369454,48.21553696
440,1200,1.2,90,17269463,1808760106,1408163058,51,524,1.4,90,0.778523948,46.06569368
440,1200,1.4,70,17803032,1811944064,1420035239,51,41396,1.4,90,0.7837081,47.86076338
440,1200,1.4,75,17555353,1810222271,1422727638,51,37644,1.4,90,0.785940854,45.80456594
440,1200,1.4,80,18402059,1811270597,1446580486,52,37644,1.4,90,0.798655092,44.82660995
440,1200,1.4,85,17407274,1809383288,1404197891,51,12356,1.4,90,0.776064364,43.41415488
440,1200,1.4,90,17127855,1808389154,1399194906,51,780,1.4,90,0.773724451,41.33396693
440,1200,1.6,70,18095162,1810791169,1436530839,51,40636,1.4,90,0.79331668,45.1045229
440,1200,1.6,75,18284441,1815761641,1421235385,51,38412,1.4,90,0.78272134,43.67421923
440,1200,1.6,80,17976453,1809646488,1429386980,51,35852,1.4,90,0.789870834,40.98639794
440,1200,1.6,85,17636537,1810092268,1446875301,53,15116,1.4,90,0.799337872,40.12801347
440,1200,1.6,90,16869860,1805406450,1405582985,53,20480,1.4,90,0.778541023,38.45448708
440,1400,0.2,70,33499650,1879132821,1703224746,48,50656,1.4,90,0.906388695,199.0249759
440,1400,0.2,75,32316842,1883438298,1671069601,48,25344,1.4,90,0.887244144,197.0327423
440,1400,0.2,80,31957131,1877199931,1675608319,48,21612,1.4,90,0.892610473,196.002221
440,1400,0.2,85,31666464,1874558937,1666527243,48,12868,1.4,90,0.889023658,194.5248978
440,1400,0.2,90,31856707,1873414782,1670377828,48,0,1.4,90,0.891621996,191.5915843
440,1400,0.4,70,22733189,1836556138,1522057487,49,40892,1.4,90,0.828756309,105.7985744
440,1400,0.4,75,22883197,1836719218,1527929825,48,37388,1.4,90,0.831879914,105.5903588
440,1400,0.4,80,23040949,1835364352,1501129905,49,23924,1.4,90,0.817892046,104.0713666
440,1400,0.4,85,22546775,1832796675,1505299179,49,9996,1.4,90,0.821312696,102.6685308
440,1400,0.4,90,22016876,1834191279,1520840764,49,0,1.4,90,0.829161485,100.8325248
440,1400,0.6,70,20144920,1822500502,1477735920,50,46300,1.4,90,0.810828814,76.90113688
440,1400,0.6,75,20759499,1823478385,1463105105,49,23416,1.4,90,0.802370413,75.93282662
440,1400,0.6,80,20777664,1823822036,1484577751,50,31636,1.4,90,0.81399266,74.08243825
440,1400,0.6,85,19692022,1821470739,1476044621,50,16908,1.4,90,0.810358679,71.99949662
440,1400,0.6,90,20329022,1822071425,1476738779,50,0,1.4,90,0.810472498,71.24538978
440,1400,0.8,70,19220923,1816961499,1484072151,50,42700,1.4,90,0.816787891,62.75002809
440,1400,0.8,75,18371081,1817864351,1479981923,50,38156,1.4,90,0.814132211,59.84384012
440,1400,0.8,80,18544165,1814939355,1471816550,51,31384,1.4,90,0.810945306,59.61950466
440,1400,0.8,85,18234670,1815801926,1443023387,50,12868,1.4,90,0.794703082,58.11839919
440,1400,0.8,90,18678178,1814653956,1457992146,51,0,1.4,90,0.803454643,55.41167827
440,1400,1,70,18326668,1813045772,1456711238,51,41660,1.4,90,0.803460817,53.94023736
440,1400,1,75,18330016,1813429313,1480435746,52,38668,1.4,90,0.816373561,52.14930852
440,1400,1,80,17844428,1812029420,1449118467,52,39948,1.4,90,0.799721269,49.47606902
440,1400,1,85,18850070,1814526555,1478436583,54,12892,1.4,90,0.814778146,54.61373721
440,1400,1,90,20802010,1811924677,1480796834,53,0,1.4,90,0.817250768,48.18263741
440,1400,1.2,70,17156785,1811588571,1432678626,52,48876,1.4,90,0.79084106,47.28022888
440,1400,1.2,75,17749655,1812367948,1445591507,53,44544,1.4,90,0.79762584,45.37215067
440,1400,1.2,80,17289340,1809418482,1423050715,51,39948,1.4,90,0.786468542,42.86631699
440,1400,1.2,85,17133478,1807609667,1435758174,53,14408,1.4,90,0.794285514,42.25196901
440,1400,1.2,90,16949470,1807711194,1443133116,52,0,1.4,90,0.798320617,40.77502647
440,1400,1.4,70,17099330,1811669766,1423969070,51,47840,1.4,90,0.785998142,43.72582999
440,1400,1.4,75,16415241,1806634477,1411415930,54,36364,1.4,90,0.781240449,41.22278149
440,1400,1.4,80,16310876,1806002497,1400267225,53,39080,1.4,90,0.775340692,38.89898298
440,1400,1.4,85,16154247,1809051665,1404643718,53,14416,1.4,90,0.776453069,37.90705377
440,1400,1.4,90,16350156,1804345300,1405322874,53,0,1.4,90,0.778854731,36.31095326
440,1400,1.6,70,16621130,1808780891,1420657314,52,47836,1.4,90,0.785422558,40.14151823
