Frames,CPU_freq,CPU_cores_percent,memory,cache_miss,instructions,cycles,temperature,swap,core_demands,RAM_demands,cpi,time
360,3200,0.8,70,14431136,1782491981,1418661582,27.8,44736,1.4,90,0.795886656,25.01510309
360,3200,0.8,75,14676686,1782995038,1418875927,27.8,17228,1.4,90,0.79578232,24.10793075
360,3200,0.8,80,14135384,1784086680,1423497294,27.8,22284,1.4,90,0.797885725,23.53221208
360,3200,0.8,85,14299771,1784977701,1417954804,27.8,23924,1.4,90,0.794382363,23.76037824
360,3200,0.8,90,14331022,1783767053,1410115188,27.8,0,1.4,90,0.790526535,23.0998249
360,3200,1,70,13973264,1783769887,1419127877,27.8,54004,1.4,90,0.795577887,21.40769486
360,3200,1,75,14126266,1782458774,1409630543,27.8,17228,1.4,90,0.790834864,20.0243874
360,3200,1,80,14037080,1780785671,1400577982,27.8,16128,1.4,90,0.786494414,19.96294124
360,3200,1,85,13831752,1782620256,1405999430,27.8,19340,1.4,90,0.788726273,19.812768
360,3200,1,90,13758380,1780072162,1405167011,27.8,0,1.4,90,0.789387667,19.1283985
360,3200,1.2,70,13708060,1780012723,1402847121,27.8,36264,1.4,90,0.788110727,18.7152776
360,3200,1.2,75,13467837,1779680916,1403420927,27.8,25100,1.4,90,0.788580084,18.13091504
360,3200,1.2,80,13628965,1780132852,1397514384,27.8,30612,1.4,90,0.785061847,17.43128092
360,3200,1.2,85,13749104,1779538801,1413304505,27.8,16512,1.4,90,0.794197072,17.6486575
360,3200,1.2,90,13895250,1778777966,1405379094,27.8,0,1.4,90,0.790081236,16.74812711
360,3200,1.4,70,13944677,1778587837,1398903925,27.8,40192,1.4,90,0.786525071,16.8052586
360,3200,1.4,75,13896079,1780020337,1397641252,27.8,31124,1.4,90,0.785182744,16.39400201
360,3200,1.4,80,13646244,1778736016,1397261356,27.8,11020,1.4,90,0.785536102,15.72294662
360,3200,1.4,85,13435460,1778940014,1399264951,27.8,18316,1.4,90,0.786572307,15.52204343
360,3200,1.4,90,13461594,1777647548,1402908474,27.8,0,1.4,90,0.789193828,14.95806582
360,3200,1.6,70,14088035,1777224956,1396579174,27.8,38564,1.4,90,0.785820146,16.31697664
360,3200,1.6,75,13154781,1778928347,1394658620,27.8,25460,1.4,90,0.78398808,15.33312874
360,3200,1.6,80,13729136,1781138916,1403511036,27.8,21772,1.4,90,0.787985161,16.38178448
360,3200,1.6,85,13320336,1779305565,1397919877,27.8,25988,1.4,90,0.785654755,15.58630857
360,3200,1.6,90,13532438,1778993355,1405574551,27.8,0,1.4,90,0.790095448,14.44794545
360,3600,0.2,70,19691417,1806903021,1553128760,27.8,38068,1.4,90,0.859552916,75.59331912
360,3600,0.2,75,18827949,1805785499,1552012369,27.8,20492,1.4,90,0.859466625,74.60459925
360,3600,0.2,80,19616149,1805419769,1558519254,27.8,20992,1.4,90,0.863244815,74.20402923
360,3600,0.2,85,19443746,1803112783,1557391052,27.8,6144,1.4,90,0.863723593,74.00693532
360,3600,0.2,90,19479699,1804843761,1555027089,27.8,0,1.4,90,0.861585431,73.43779256
360,3600,0.4,70,15889079,1790839957,1477876169,27.8,54780,1.4,90,0.8252419,39.97414608
360,3600,0.4,75,16114288,1789581787,1464958173,27.8,25976,1.4,90,0.818603645,39.3778839
360,3600,0.4,80,16022090,1788722987,1471705023,27.8,11788,1.4,90,0.822768553,39.21170391
360,3600,0.4,85,15789481,1788540611,1459810786,27.8,5388,1.4,90,0.816202203,38.97995214
360,3600,0.4,90,15566177,1789597807,1479105964,27.8,0,1.4,90,0.826501887,38.25082819
360,3600,0.6,70,14596660,1784972416,1443049712,27.8,54268,1.4,90,0.808443704,28.59520378
360,3600,0.6,75,15109986,1786000870,1450193737,27.8,16716,1.4,90,0.811978181,27.71728432
360,3600,0.6,80,15301764,1783772495,1446094596,27.8,17920,1.4,90,0.810694525,27.50217126
360,3600,0.6,85,14381970,1784147331,1437292103,27.8,19332,1.4,90,0.805590479,27.56566981
360,3600,0.6,90,14167352,1784311137,1446946307,27.8,0,1.4,90,0.810927129,26.7781328
360,3600,0.8,70,14081752,1780931064,1427024050,27.8,56048,1.4,90,0.801279779,22.67891947
360,3600,0.8,75,13895749,1780696287,1426856660,27.8,16984,1.4,90,0.801291422,22.01843522
360,3600,0.8,80,13767816,1789405050,1437737944,27.8,12288,1.4,90,0.803472609,21.64323785
360,3600,0.8,85,14124703,1781652546,1432118150,27.8,17276,1.4,90,0.8038145,21.66523932
360,3600,0.8,90,13852142,1780996543,1420546960,27.8,0,1.4,90,0.797613541,21.07300899
360,3600,1,70,13895157,1779740272,1426226514,27.8,34708,1.4,90,0.801367782,19.56574458
360,3600,1,75,13456966,1779955522,1422149467,27.8,27660,1.4,90,0.798980339,17.98442874
360,3600,1,80,13301870,1778713408,1427674589,27.8,28416,1.4,90,0.802644531,18.08272814
360,3600,1,85,13239438,1778925532,1412415750,27.8,5632,1.4,90,0.793971262,17.91288405
360,3600,1,90,13558518,1780810800,1415232204,27.8,0,1.4,90,0.794712276,17.45963104
360,3600,1.2,70,13534535,1778204675,1410911355,27.8,39692,1.4,90,0.793447107,16.70684051
360,3600,1.2,75,13646269,1782056854,1421261347,27.8,28428,1.4,90,0.797539845,16.49169819
360,3600,1.2,80,13558325,1781111519,1413446804,27.8,39604,1.4,90,0.793575691,16.24259493
360,3600,1.2,85,13341018,1783840439,1421544782,27.8,27392,1.4,90,0.79690131,16.20900169
360,3600,1.2,90,13460685,1780192821,1415343320,27.8,0,1.4,90,0.795050572,15.23616494
360,3600,1.4,70,13352184,1779883617,1414331984,27.8,35492,1.4,90,0.794620486,15.569192
360,3600,1.4,75,13592650,1780858646,1424634161,27.8,38052,1.4,90,0.799970376,15.01696151
360,3600,1.4,80,13325388,1777831968,1417902833,27.8,39352,1.4,90,0.797546033,14.43546108
360,3600,1.4,85,12782860,1779725974,1417334259,27.8,14080,1.4,90,0.796377802,14.57663051
360,3600,1.4,90,13467385,1778781175,1415422528,27.8,0,1.4,90,0.795726056,13.7854739
360,3600,1.6,70,13758409,1779266032,1414374043,27.8,39600,1.4,90,0.794919938,15.19088934
360,3600,1.6,75,13340176,1780458653,1415781766,27.8,37796,1.4,90,0.795178121,14.64620489
360,3600,1.6,80,13498889,1777343443,1415348337,27.8,26124,1.4,90,0.796327993,13.92466258
360,3600,1.6,85,13613279,1777853591,1423833247,27.8,26112,1.4,90,0.800872048,13.78223197
360,3600,1.6,90,13107843,1776832954,1410555589,27.8,0,1.4,90,0.793859426,13.07264756
400,1200,0.2,70,35303833,1878947135,1684954524,27.8,39092,1.4,90,0.89675462,229.6683953
400,1200,0.2,75,35002747,1877227129,1680876269,27.8,19544,1.4,90,0.895403781,228.2940649
400,1200,0.2,80,35313018,1876650789,1675727654,27.8,13648,1.4,90,0.892935257,228.186246
400,1200,0.2,85,35769721,1879066962,1696209200,27.8,7748,1.4,90,0.902686937,228.3438583
400,1200,0.2,90,35060333,1879282634,1701879860,27.8,0,1.4,90,0.905600802,227.2687358
400,1200,0.4,70,24222518,1831973171,1501085740,27.8,33680,1.4,90,0.819381945,117.0799759
400,1200,0.4,75,23956556,1829925880,1497436163,27.8,16972,1.4,90,0.818304271,116.4513248
400,1200,0.4,80,24460104,1831700095,1513569291,27.8,16204,1.4,90,0.826319382,117.8162658
400,1200,0.4,85,23929262,1827833916,1504818139,27.8,14080,1.4,90,0.823279471,116.426796
400,1200,0.4,90,23666624,1826685800,1503624516,27.8,0,1.4,90,0.823143485,115.387564
400,1200,0.6,70,20478312,1813503376,1448398108,27.8,41912,1.4,90,0.798674062,80.41192638
400,1200,0.6,75,20265176,1812382938,1441796931,27.8,16976,1.4,90,0.795525549,79.57759647
400,1200,0.6,80,20168674,1811626204,1448110767,27.8,10764,1.4,90,0.799343023,79.24135942
400,1200,0.6,85,19975528,1813419399,1437124495,27.8,14668,1.4,90,0.792494277,78.98431147
400,1200,0.6,90,20448740,1813289574,1458109626,27.8,0,1.4,90,0.804123978,78.44793889
400,1200,0.8,70,18589343,1805904711,1420953984,27.8,40360,1.4,90,0.786837741,62.7846663
400,1200,0.8,75,18392022,1805769189,1407734131,27.8,16464,1.4,90,0.779575895,60.54641987
400,1200,0.8,80,18837228,1804622001,1415190800,27.8,19468,1.4,90,0.78420345,61.20760829
400,1200,0.8,85,18460691,1806718591,1412783394,27.8,16476,1.4,90,0.781960955,60.78462086
400,1200,0.8,90,18224074,1805401588,1420261592,27.8,0,1.4,90,0.786673503,60.09792301
400,1200,1,70,17280031,1801790068,1399731980,27.8,41660,1.4,90,0.776856308,50.62471042
400,1200,1,75,16864171,1802265379,1397556103,27.8,18260,1.4,90,0.775444127,50.36666258
400,1200,1,80,16968007,1799151717,1393802471,27.8,13900,1.4,90,0.774699798,50.25224438
400,1200,1,85,17040584,1799049771,1389711234,27.8,24952,1.4,90,0.772469587,50.09429259
400,1200,1,90,16840252,1805962586,1400844086,27.8,0,1.4,90,0.775677247,48.95131002
400,1200,1.2,70,16517266,1797314555,1392781624,27.8,37804,1.4,90,0.774923688,43.78547107
400,1200,1.2,75,16312019,1799675486,1386894584,27.8,16128,1.4,90,0.770635926,42.44677132
400,1200,1.2,80,16400799,1797086825,1382614094,27.8,17232,1.4,90,0.769364103,42.59858763
400,1200,1.2,85,16306585,1797187986,1386123861,27.8,5644,1.4,90,0.771273719,42.69347938
400,1200,1.2,90,16888537,1797133144,1394873799,27.8,0,1.4,90,0.776166086,41.8725184
400,1200,1.4,70,16002365,1796398388,1374666681,27.8,48352,1.4,90,0.765234867,39.02109859
400,1200,1.4,75,15538557,1797536846,1375689165,27.8,25492,1.4,90,0.765319035,37.81022359
400,1200,1.4,80,16240184,1795317317,1373457951,27.8,17932,1.4,90,0.765022394,37.45008741
400,1200,1.4,85,16126889,1797529198,1387617192,27.8,12420,1.4,90,0.771958082,37.7076792
400,1200,1.4,90,15968507,1793323388,1378662491,27.8,0,1.4,90,0.768775169,36.82553943
400,1200,1.6,70,15669032,1795009725,1381284990,27.8,36764,1.4,90,0.769513931,37.27738328
400,1200,1.6,75,15861401,1794472045,1372563649,27.8,17488,1.4,90,0.764884386,36.08557014
400,1200,1.6,80,15805158,1793275087,1374757409,27.8,14592,1.4,90,0.76661825,35.8715777
400,1200,1.6,85,16093454,1793611217,1389628571,27.8,25216,1.4,90,0.774765767,35.89938907
400,1200,1.6,90,15534535,1793747701,1368465249,27.8,0,1.4,90,0.762908434,35.02222439
400,1600,0.2,70,29780769,1853298254,1611843296,27.8,34964,1.4,90,0.869716082,173.8073012
400,1600,0.2,75,30145752,1852408181,1639123565,27.8,18516,1.4,90,0.884860897,172.5243412
400,1600,0.2,80,29323683,1854782638,1635471131,27.8,22796,1.4,90,0.881758917,172.4763541
400,1600,0.2,85,28864875,1853390392,1627239314,27.8,5900,1.4,90,0.877979794,172.3749503
400,1600,0.2,90,29999796,1854314822,1630024997,27.8,0,1.4,90,0.879044366,171.9859982
400,1600,0.4,70,21044342,1817316164,1473648121,27.8,43972,1.4,90,0.81089254,89.2985468
400,1600,0.4,75,20813559,1816457635,1474769105,27.8,18264,1.4,90,0.811892926,88.51812063
400,1600,0.4,80,20997525,1817829725,1467211293,27.8,10240,1.4,90,0.807122511,88.25643216
400,1600,0.4,85,21194539,1815090497,1471674344,27.8,5644,1.4,90,0.810799432,88.73089499
400,1600,0.4,90,20886987,1818052024,1468852618,27.8,0,1.4,90,0.807926615,87.61788164
400,1600,0.6,70,18227211,1805312655,1420256171,27.8,35988,1.4,90,0.786709253,61.52264039
400,1600,0.6,75,18572405,1805596207,1428568204,27.8,15944,1.4,90,0.791189192,60.59268571
400,1600,0.6,80,18110321,1804312593,1408071934,27.8,17008,1.4,90,0.780392455,60.61111227
400,1600,0.6,85,18240589,1803624023,1419764126,27.8,15956,1.4,90,0.787172996,60.34978513
400,1600,0.6,90,18222293,1803602500,1422211613,27.8,0,1.4,90,0.788539389,59.62932749
400,1600,0.8,70,16914212,1800889202,1392745414,27.8,54004,1.4,90,0.773365409,47.56363732
400,1600,0.8,75,17079001,1801237136,1405474145,27.8,16128,1.4,90,0.780282683,46.92565478
400,1600,0.8,80,17051583,1798448968,1400992246,27.8,22528,1.4,90,0.779000278,46.50797004
400,1600,0.8,85,16840607,1798163727,1403807733,27.8,5888,1.4,90,0.780689607,47.23392284
400,1600,0.8,90,16908380,1799231600,1404802965,27.8,0,1.4,90,0.780779398,45.87221912
400,1600,1,70,16044427,1792796040,1388301932,27.8,42172,1.4,90,0.774378067,39.17660564
400,1600,1,75,16271449,1794681279,1386463766,27.8,18188,1.4,90,0.772540385,38.50060677
400,1600,1,80,16041333,1793778505,1390717842,27.8,22128,1.4,90,0.775300762,38.68987644
400,1600,1,85,16126677,1801024171,1390146285,27.8,12672,1.4,90,0.771864313,38.46737398
400,1600,1,90,15967684,1791371962,1388019104,27.8,0,1.4,90,0.774835787,37.62665681
400,1600,1.2,70,15676155,1796921481,1387565128,27.8,43192,1.4,90,0.772190183,34.55698915
400,1600,1.2,75,14977236,1793533989,1366306186,27.8,17232,1.4,90,0.761795536,33.42848728
400,1600,1.2,80,15365863,1792724414,1382540924,27.8,11020,1.4,90,0.771195457,32.72724114
400,1600,1.2,85,15361582,1791952365,1380649998,27.8,5388,1.4,90,0.770472489,33.29806705
400,1600,1.2,90,15351756,1792948485,1380098836,27.8,0,1.4,90,0.769737027,32.15987398
400,1600,1.4,70,15208210,1790160877,1372537624,27.8,54012,1.4,90,0.766711887,30.51389729
400,1600,1.4,75,15315028,1790503593,1375069773,27.8,25988,1.4,90,0.767979343,30.58121453
400,1600,1.4,80,14762305,1790478377,1361608638,27.8,10764,1.4,90,0.760471981,29.39403842
400,1600,1.4,85,14869663,1789413547,1369671337,27.8,5900,1.4,90,0.765430294,29.19874336
400,1600,1.4,90,14890463,1788923907,1368804694,27.8,0,1.4,90,0.765155348,28.52621213
400,1600,1.6,70,14890489,1791743816,1368998295,27.8,34456,1.4,90,0.764059171,29.04585254
400,1600,1.6,75,15031683,1789410924,1364282014,27.8,28036,1.4,90,0.76241963,28.09379773
400,1600,1.6,80,14829894,1789446782,1370523872,27.8,13324,1.4,90,0.765892501,28.50844684
400,1600,1.6,85,14674522,1790229758,1370435634,27.8,5644,1.4,90,0.765508242,27.63312937
400,1600,1.6,90,14829496,1790129260,1365302159,27.8,0,1.4,90,0.762683561,27.27651037
400,2000,0.2,70,26510011,1837782935,1580481954,27.8,36252,1.4,90,0.859993813,139.7214854
400,2000,0.2,75,26152563,1838507023,1592880926,27.8,32928,1.4,90,0.866399152,140.0261527
400,2000,0.2,80,25763327,1838072434,1585175756,27.8,10508,1.4,90,0.862412017,139.2397014
400,2000,0.2,85,26768536,1836412437,1603944560,27.8,12116,1.4,90,0.873411946,139.628107
400,2000,0.2,90,25995803,1835549614,1576095690,27.8,0,1.4,90,0.858650552,138.6230084
400,2000,0.4,70,19781293,1812546694,1471713555,27.8,44300,1.4,90,0.811958975,73.03781186
400,2000,0.4,75,18773938,1807448840,1462951986,27.8,24436,1.4,90,0.809401602,71.92450704
400,2000,0.4,80,19744007,1807933439,1466492989,27.8,10508,1.4,90,0.811143241,71.68344053
400,2000,0.4,85,19481726,1809335166,1460380665,27.8,5676,1.4,90,0.807136617,71.87353132
400,2000,0.4,90,19702758,1805578657,1452844740,27.8,0,1.4,90,0.804642176,71.19671212
400,2000,0.6,70,17534516,1799344933,1421310073,27.8,40716,1.4,90,0.789904174,50.58475895
400,2000,0.6,75,17337221,1798747859,1412588206,27.8,17152,1.4,90,0.785317519,49.72758136
400,2000,0.6,80,17054399,1798099957,1418784737,27.8,32668,1.4,90,0.789046644,50.00779153
400,2000,0.6,85,17157971,1799450449,1422341128,27.8,23040,1.4,90,0.790430839,50.03232104
400,2000,0.6,90,17042979,1798170211,1421806320,27.8,0,1.4,90,0.790696182,48.72025859
400,2000,0.8,70,16086844,1794981427,1400739318,27.8,36252,1.4,90,0.780364241,39.31466872
400,2000,0.8,75,15751078,1794818991,1402487836,27.8,29060,1.4,90,0.781409069,37.99374293
400,2000,0.8,80,15889752,1793370841,1386411302,27.8,19624,1.4,90,0.773075635,38.52120643
400,2000,0.8,85,15862069,1794431825,1397665315,27.8,19840,1.4,90,0.778890173,38.60895619
400,2000,0.8,90,15715290,1791799570,1401802065,27.8,0,1.4,90,0.782343119,37.65845637
400,2000,1,70,15174799,1793009103,1391529304,27.8,39084,1.4,90,0.776086023,33.3976472
400,2000,1,75,15522646,1790089890,1390349006,27.8,24164,1.4,90,0.776692284,31.75293055
400,2000,1,80,15140746,1792199935,1392715942,27.8,11020,1.4,90,0.777098534,31.85682408
400,2000,1,85,15463472,1791315412,1387927285,27.8,20840,1.4,90,0.77480899,32.16060656
400,2000,1,90,15017763,1790762877,1379760627,27.8,0,1.4,90,0.77048762,30.89685188
400,2000,1.2,70,14796344,1790722963,1390243295,27.8,42932,1.4,90,0.776358668,28.34874603
400,2000,1.2,75,15012027,1789215296,1381977544,27.8,26232,1.4,90,0.772393097,27.63064826
400,2000,1.2,80,14716349,1789046556,1379899111,27.8,26368,1.4,90,0.771304193,27.85611539
400,2000,1.2,85,14507096,1788188939,1374964766,27.8,16524,1.4,90,0.768914702,27.39242671
400,2000,1.2,90,14474401,1789431575,1381135384,27.8,0,1.4,90,0.771829112,26.59201554
400,2000,1.4,70,14535967,1790098812,1369894447,27.8,37280,1.4,90,0.765261916,25.21746134
400,2000,1.4,75,14672880,1788477811,1375197043,27.8,29836,1.4,90,0.768920383,24.44807841
400,2000,1.4,80,14534495,1790625574,1373087066,27.8,14860,1.4,90,0.766819756,24.40333124
400,2000,1.4,85,14476753,1789496198,1379578151,27.8,21376,1.4,90,0.770931032,24.59427399
400,2000,1.4,90,14422938,1786187924,1381816060,27.8,0,1.4,90,0.773611803,23.63734233
400,2000,1.6,70,14211198,1786154596,1368719191,27.8,54516,1.4,90,0.766293799,24.24563258
400,2000,1.6,75,14612785,1790709541,1380198345,27.8,18956,1.4,90,0.770755007,23.52666026
400,2000,1.6,80,15219697,1790278027,1414752418,27.8,17420,1.4,90,0.790241737,24.16911578
400,2000,1.6,85,14357948,1793182349,1369743755,27.8,25464,1.4,90,0.763861944,23.27057206
400,2000,1.6,90,14237999,1792689684,1369454596,27.8,0,1.4,90,0.763910569,22.43812257
400,2400,0.2,70,23171822,1827830132,1564569579,27.8,34716,1.4,90,0.855970996,118.2563662
400,2400,0.2,75,23584235,1830022436,1577731334,27.8,16128,1.4,90,0.8621377,117.4862133
400,2400,0.2,80,23464733,1828447511,1583240835,27.8,12212,1.4,90,0.865893511,117.4427145
400,2400,0.2,85,23473100,1828083164,1580827541,27.8,13692,1.4,90,0.864745966,117.3010335
400,2400,0.2,90,23681996,1827187199,1569010851,27.8,0,1.4,90,0.858702848,116.5775227
400,2400,0.4,70,17913208,1805414890,1453046753,27.8,34456,1.4,90,0.804827057,61.9632149
400,2400,0.4,75,17932473,1803250781,1464587448,27.8,17676,1.4,90,0.812192882,60.71701082
400,2400,0.4,80,18047562,1802297544,1459955492,27.8,22272,1.4,90,0.810052423,60.47549051
400,2400,0.4,85,18207068,1805201645,1458297930,27.8,28028,1.4,90,0.807831044,61.61021763
400,2400,0.4,90,17811161,1803341074,1459734722,27.8,0,1.4,90,0.809461251,60.11517522
400,2400,0.6,70,16068431,1795046619,1420794720,27.8,42156,1.4,90,0.791508535,43.56499575
400,2400,0.6,75,15645814,1796112736,1416612254,27.8,21772,1.4,90,0.788710099,41.88131751
400,2400,0.6,80,15680296,1795065891,1418886572,27.8,16908,1.4,90,0.790437041,41.82470283
400,2400,0.6,85,15907465,1794142639,1419065280,27.8,17484,1.4,90,0.790943401,42.1522997
400,2400,0.6,90,15664620,1792802430,1428562058,27.8,0,1.4,90,0.796831839,41.21873767
400,2400,0.8,70,15491631,1793519826,1402307801,27.8,38924,1.4,90,0.781874714,34.3020395
400,2400,0.8,75,14754599,1789722102,1408985037,27.8,22884,1.4,90,0.787264702,32.64622771
400,2400,0.8,80,14986408,1792664016,1408124138,27.8,16908,1.4,90,0.785492499,32.501429
400,2400,0.8,85,15193635,1789985896,1408036857,27.8,28292,1.4,90,0.786618967,33.59588685
400,2400,0.8,90,15158463,1792171560,1415196207,27.8,0,1.4,90,0.789654427,32.21996298
400,2400,1,70,14895170,1787617863,1397015287,27.8,43200,1.4,90,0.781495484,27.84150774
400,2400,1,75,14899823,1788940926,1401003971,27.8,29564,1.4,90,0.783147141,27.13099476
400,2400,1,80,14578981,1790660828,1392259557,27.8,20332,1.4,90,0.777511595,27.30360566
400,2400,1,85,15039318,1789840185,1411694055,27.8,21376,1.4,90,0.788726316,27.07589281
400,2400,1,90,14538450,1790910759,1400757577,27.8,0,1.4,90,0.782148172,26.37423799
400,2400,1.2,70,14261386,1786996754,1388229519,27.8,54516,1.4,90,0.77685061,24.80531492
400,2400,1.2,75,14264226,1787006329,1380452656,27.8,22132,1.4,90,0.772494553,23.63642091
400,2400,1.2,80,14351945,1787813144,1387080954,27.8,10508,1.4,90,0.775853427,23.53662455
400,2400,1.2,85,14381926,1787236000,1384750908,27.8,17536,1.4,90,0.774800255,23.71157271
400,2400,1.2,90,13916769,1786361212,1382635097,27.8,0,1.4,90,0.773995252,22.74587514
400,2400,1.4,70,13945483,1784620299,1383722352,27.8,54004,1.4,90,0.775359528,22.25328411
400,2400,1.4,75,14192557,1786694803,1373363320,27.8,29308,1.4,90,0.768661395,21.02155001
400,2400,1.4,80,13707742,1784792915,1375433016,27.8,10508,1.4,90,0.770640114,20.86778946
400,2400,1.4,85,13787300,1784979117,1389215761,27.8,5388,1.4,90,0.77828124,21.21663144
400,2400,1.4,90,13793311,1785414319,1375646064,27.8,0,1.4,90,0.770491224,20.34829043
400,2400,1.6,70,14319746,1786799897,1405191509,27.8,46288,1.4,90,0.786429141,21.32462269
400,2400,1.6,75,13566019,1785733907,1373843747,27.8,25868,1.4,90,0.769344045,20.8943497
400,2400,1.6,80,14581656,1787495797,1417471160,27.8,19560,1.4,90,0.792992723,20.54858162
400,2400,1.6,85,13836141,1785469755,1380875862,27.8,17496,1.4,90,0.773396389,20.19459694
400,2400,1.6,90,13973226,1786056265,1384418257,27.8,0,1.4,90,0.775125781,19.37223724
400,2800,0.2,70,22650201,1821535303,1561496291,27.8,37544,1.4,90,0.857241849,103.0495545
400,2800,0.2,75,22796298,1824348635,1565993114,27.8,25968,1.4,90,0.858384787,102.1546888
400,2800,0.2,80,23065431,1822563989,1568882281,27.8,11020,1.4,90,0.860810534,102.1055089
400,2800,0.2,85,23424938,1820623922,1583384898,27.8,20580,1.4,90,0.869693559,102.5054328
400,2800,0.2,90,22639522,1822631038,1556773224,27.8,0,1.4,90,0.854135144,101.1277394
400,2800,0.4,70,17455004,1800594412,1459859138,27.8,48096,1.4,90,0.810765116,54.13575904
400,2800,0.4,75,17461868,1801378578,1462190745,27.8,25356,1.4,90,0.811706525,53.34978962
400,2800,0.4,80,17391826,1802649854,1456876631,27.8,19468,1.4,90,0.808186142,52.89937472
400,2800,0.4,85,17413520,1800530342,1462865133,27.8,24436,1.4,90,0.812463472,53.66478338
400,2800,0.4,90,17172158,1800407705,1463440987,27.8,0,1.4,90,0.81283866,52.33055658
400,2800,0.6,70,16282484,1792299076,1431607532,27.8,54260,1.4,90,0.798754823,37.78690373
400,2800,0.6,75,15711872,1794342949,1416603195,27.8,21352,1.4,90,0.789482967,37.27062543
400,2800,0.6,80,15819486,1793252663,1420893718,27.8,23920,1.4,90,0.79235556,36.78218843
400,2800,0.6,85,15137620,1792828787,1429378023,27.8,5644,1.4,90,0.797275252,36.45449089
400,2800,0.6,90,15414597,1791983606,1431650004,27.8,0,1.4,90,0.798919141,36.26194227
400,2800,0.8,70,15583916,1789958570,1416749561,27.8,38308,1.4,90,0.791498521,29.89159533
400,2800,0.8,75,15042728,1788287176,1429821632,27.8,27776,1.4,90,0.79954811,28.98032623
400,2800,0.8,80,15040828,1790077893,1412072511,27.8,19468,1.4,90,0.788832998,28.80806391
400,2800,0.8,85,15017206,1788550746,1426177016,27.8,19644,1.4,90,0.797392536,28.80383156
400,2800,0.8,90,14714388,1789770464,1409792535,27.8,0,1.4,90,0.787694603,28.10191227
400,2800,1,70,14705148,1789279509,1408115769,27.8,51432,1.4,90,0.786973618,26.08810735
400,2800,1,75,14892616,1786251058,1406781334,27.8,29824,1.4,90,0.787560812,23.96081204
400,2800,1,80,14428989,1789374880,1400352496,27.8,26368,1.4,90,0.782593134,23.89038944
400,2800,1,85,14158093,1786444946,1393415683,27.8,5388,1.4,90,0.779993633,23.55449532
400,2800,1,90,14488269,1785765731,1400892672,27.8,0,1.4,90,0.784477296,23.19008862
400,2800,1.2,70,13949036,1787824375,1390384936,27.8,35224,1.4,90,0.777696599,21.86716374
400,2800,1.2,75,14293921,1787526341,1397568620,27.8,21872,1.4,90,0.781845049,21.24323043
400,2800,1.2,80,14272205,1786969344,1392579343,27.8,25476,1.4,90,0.779296717,21.1384107
400,2800,1.2,85,14245081,1785420094,1387706233,27.8,19548,1.4,90,0.777243539,20.67775736
400,2800,1.2,90,13734026,1785613228,1390319768,27.8,0,1.4,90,0.778623134,20.11679682
400,2800,1.4,70,14051531,1784620428,1399057325,27.8,37388,1.4,90,0.78395232,19.64910633
400,2800,1.4,75,13881937,1785085573,1381905344,27.8,18520,1.4,90,0.774139551,18.88247092
400,2800,1.4,80,13939925,1783881294,1385037322,27.8,18956,1.4,90,0.776417874,19.44378005
400,2800,1.4,85,14202837,1784882411,1398317822,27.8,19044,1.4,90,0.783422938,19.302824
400,2800,1.4,90,13670292,1785996893,1385653553,27.8,0,1.4,90,0.775843205,17.87086148
400,2800,1.6,70,13840651,1784432441,1381402875,27.8,54784,1.4,90,0.774141314,18.74659052
400,2800,1.6,75,13807020,1785677235,1376293050,27.8,25356,1.4,90,0.7707401,17.92022347
400,2800,1.6,80,14052046,1784290498,1390380110,27.8,11788,1.4,90,0.779234161,18.06290882
400,2800,1.6,85,13825972,1783862643,1382474852,27.8,20480,1.4,90,0.774989519,17.72414823
400,2800,1.6,90,13580529,1784528684,1385958326,27.8,0,1.4,90,0.776652311,17.22706219
400,3200,0.2,70,21633602,1816405179,1574864018,27.8,41408,1.4,90,0.867022422,91.44016519
400,3200,0.2,75,21825994,1817023480,1581168087,27.8,25196,1.4,90,0.870196838,90.57729768
400,3200,0.2,80,21118671,1816198063,1594974072,27.8,27256,1.4,90,0.878193907,90.10940006
400,3200,0.2,85,21331927,1816012198,1567484843,27.8,15372,1.4,90,0.863146649,89.91460931
400,3200,0.2,90,21016675,1818212344,1557286650,27.8,0,1.4,90,0.856493278,89.82641698
400,3200,0.4,70,16673476,1796722566,1472603639,27.8,45800,1.4,90,0.819605468,47.55554378
400,3200,0.4,75,16756374,1798365987,1470362542,27.8,30476,1.4,90,0.817610293,47.33274006
400,3200,0.4,80,17088728,1795604488,1475572376,27.8,23308,1.4,90,0.821769151,47.40550481
400,3200,0.4,85,16884779,1797709871,1477189455,27.8,6412,1.4,90,0.82170626,47.15052689
400,3200,0.4,90,16950925,1795744699,1474225550,27.8,0,1.4,90,0.820954978,46.52277772
400,3200,0.6,70,15894347,1791404504,1437967450,27.8,36264,1.4,90,0.802703938,34.61606737
400,3200,0.6,75,15287238,1791866780,1443005365,27.8,38056,1.4,90,0.805308397,33.60260462
400,3200,0.6,80,15063208,1790858950,1430146288,27.8,21004,1.4,90,0.798581199,32.9650966
400,3200,0.6,85,15312428,1791161456,1448815183,27.8,5132,1.4,90,0.808869116,33.24820622
400,3200,0.6,90,15646577,1788959914,1431683574,27.8,0,1.4,90,0.800288236,32.19232376
400,3200,0.8,70,14569199,1787798773,1423509342,27.8,54004,1.4,90,0.796235775,27.3771381
